week_number,week_start_date,week_end_date,days_in_week,goal_minutes,week_adherence,basic_week_adherence,smart_duration_sum,student_id
30,2024-07-22,2024-07-28 00:00:00.000000,7,135,57.160493827160494,85.74074074074075,77.16666666666667,914
31,2024-07-29,2024-08-04 00:00:00.000000,7,135,54.641975308641975,81.96296296296296,73.76666666666667,914
32,2024-08-05,2024-08-11 00:00:00.000000,7,135,59.45679012345679,89.18518518518519,80.26666666666667,914
33,2024-08-12,2024-08-18 00:00:00.000000,7,135,89.14814814814814,100.0,120.35,914
34,2024-08-19,2024-08-25 00:00:00.000000,7,135,68.1358024691358,100.0,91.98333333333333,914
35,2024-08-26,2024-09-01 00:00:00.000000,7,135,81.8395061728395,100.0,110.48333333333333,914
36,2024-09-02,2024-09-08 00:00:00.000000,7,135,12.024691358024691,18.037037037037038,16.233333333333334,914
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,914
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,914
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,914
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,914
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,914
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,914
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,914
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,914
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,914
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,914
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,914
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,914
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,914
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,914
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,915
2,2024-01-08,2024-01-14 00:00:00.000000,7,0,0.0,0.0,0.0,915
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,32.72222222222222,32.72222222222222,29.45,915
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,95.8,915
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,96.18518518518519,96.18518518518519,86.56666666666666,915
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,15.203703703703702,15.203703703703702,13.683333333333334,915
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,93.01666666666667,915
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,66.74074074074075,66.74074074074075,60.06666666666667,915
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,0.0,0.0,0.0,915
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,915
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,915
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,915
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,915
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,915
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,915
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,32.51851851851852,32.51851851851852,29.266666666666666,915
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,915
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,915
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,915
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,915
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,915
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,915
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,915
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,915
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,915
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,915
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,915
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,915
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,915
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,915
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,915
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,915
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,915
34,2024-08-19,2024-08-25 00:00:00.000000,7,0,0.0,0.0,0.0,915
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,915
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,915
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,915
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,915
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,915
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,915
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,915
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,915
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,915
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,915
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,915
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,915
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,915
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,915
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,915
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,915
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,916
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,100.0,100.0,103.11666666666666,916
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,99.65,916
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,109.8,916
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,94.92592592592592,94.92592592592592,85.43333333333334,916
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,126.38333333333334,916
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,62.62962962962963,62.62962962962963,56.36666666666667,916
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,24.25925925925926,24.25925925925926,21.833333333333332,916
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,11.944444444444445,11.944444444444445,10.75,916
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,67.16666666666667,67.16666666666667,60.45,916
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,48.48148148148148,48.48148148148148,43.63333333333333,916
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,8.574074074074074,8.574074074074074,7.716666666666667,916
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,136.18333333333334,916
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,115.9,916
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,87.25925925925925,87.25925925925925,78.53333333333333,916
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,100.0,100.0,244.45,916
17,2024-04-22,2024-04-28 00:00:00.000000,7,120,85.41666666666666,100.0,102.5,916
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,916
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,916
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,916
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,916
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,916
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,916
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,916
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,916
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,916
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,916
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,916
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,916
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,916
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,916
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,916
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,916
34,2024-08-19,2024-08-25 00:00:00.000000,7,0,0.0,0.0,0.0,916
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,916
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,916
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,916
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,916
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,916
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,916
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,916
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,916
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,916
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,916
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,916
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,916
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,916
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,916
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,916
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,916
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,917
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,1.5740740740740742,1.5740740740740742,1.4166666666666667,917
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,150.85,917
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,159.13333333333333,917
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,917
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,49.111111111111114,49.111111111111114,44.2,917
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,183.41666666666666,917
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,110.46666666666667,917
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,213.26666666666668,917
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,100.0,100.0,124.23333333333333,917
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,100.0,100.0,174.4,917
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,100.0,100.0,212.06666666666666,917
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,188.2,917
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,201.83333333333334,917
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,217.58333333333334,917
16,2024-04-15,2024-04-21 00:00:00.000000,7,90,100.0,100.0,128.13333333333333,917
17,2024-04-22,2024-04-28 00:00:00.000000,7,120,89.25,100.0,107.1,917
18,2024-04-29,2024-05-05 00:00:00.000000,7,150,100.0,100.0,162.98333333333332,917
19,2024-05-06,2024-05-12 00:00:00.000000,7,150,100.0,100.0,203.96666666666667,917
20,2024-05-13,2024-05-19 00:00:00.000000,7,150,100.0,100.0,155.93333333333334,917
21,2024-05-20,2024-05-26 00:00:00.000000,7,150,100.0,100.0,163.33333333333334,917
22,2024-05-27,2024-06-02 00:00:00.000000,7,90,100.0,100.0,131.4,917
23,2024-06-03,2024-06-09 00:00:00.000000,7,150,100.0,100.0,160.88333333333333,917
24,2024-06-10,2024-06-16 00:00:00.000000,7,150,100.0,100.0,175.61666666666667,917
25,2024-06-17,2024-06-23 00:00:00.000000,7,150,100.0,100.0,190.53333333333333,917
26,2024-06-24,2024-06-30 00:00:00.000000,7,150,100.0,100.0,191.76666666666668,917
27,2024-07-01,2024-07-07 00:00:00.000000,7,150,100.0,100.0,181.78333333333333,917
28,2024-07-08,2024-07-14 00:00:00.000000,7,150,100.0,100.0,201.6,917
29,2024-07-15,2024-07-21 00:00:00.000000,7,150,100.0,100.0,153.8,917
30,2024-07-22,2024-07-28 00:00:00.000000,7,150,100.0,100.0,232.53333333333333,917
31,2024-07-29,2024-08-04 00:00:00.000000,7,150,100.0,100.0,222.01666666666668,917
32,2024-08-05,2024-08-11 00:00:00.000000,7,150,100.0,100.0,216.9,917
33,2024-08-12,2024-08-18 00:00:00.000000,7,150,100.0,100.0,172.95,917
34,2024-08-19,2024-08-25 00:00:00.000000,7,200,100.0,100.0,211.46666666666667,917
35,2024-08-26,2024-09-01 00:00:00.000000,7,225,71.47407407407407,100.0,160.81666666666666,917
36,2024-09-02,2024-09-08 00:00:00.000000,7,225,91.1111111111111,100.0,205.0,917
37,2024-09-09,2024-09-15 00:00:00.000000,7,225,28.548148148148144,71.37037037037037,64.23333333333333,917
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,917
39,2024-09-23,2024-09-29 00:00:00.000000,7,225,91.68888888888888,100.0,206.3,917
40,2024-09-30,2024-10-06 00:00:00.000000,7,225,100.0,100.0,260.5833333333333,917
41,2024-10-07,2024-10-13 00:00:00.000000,7,275,97.18181818181819,100.0,267.25,917
42,2024-10-14,2024-10-20 00:00:00.000000,7,275,32.9030303030303,100.0,90.48333333333333,917
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,917
44,2024-10-28,2024-11-03 00:00:00.000000,7,90,100.0,100.0,120.66666666666667,917
45,2024-11-04,2024-11-10 00:00:00.000000,7,275,84.13939393939394,100.0,231.38333333333333,917
46,2024-11-11,2024-11-17 00:00:00.000000,7,275,87.25454545454545,100.0,239.95,917
47,2024-11-18,2024-11-24 00:00:00.000000,7,275,90.16363636363636,100.0,247.95,917
48,2024-11-25,2024-12-01 00:00:00.000000,7,275,80.39393939393939,100.0,221.08333333333334,917
49,2024-12-02,2024-12-08 00:00:00.000000,7,275,24.6,75.16666666666667,67.65,917
50,2024-12-09,2024-12-12 14:30:26.155378,4,275,83.05606060606063,100.0,130.51666666666668,917
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,918
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,1.537037037037037,1.537037037037037,1.3833333333333333,918
3,2024-01-15,2024-01-21 00:00:00.000000,7,0,0.0,0.0,0.0,918
4,2024-01-22,2024-01-28 00:00:00.000000,7,0,0.0,0.0,0.0,918
5,2024-01-29,2024-02-04 00:00:00.000000,7,0,0.0,0.0,0.0,918
6,2024-02-05,2024-02-11 00:00:00.000000,7,0,0.0,0.0,0.0,918
7,2024-02-12,2024-02-18 00:00:00.000000,7,0,0.0,0.0,0.0,918
8,2024-02-19,2024-02-25 00:00:00.000000,7,0,0.0,0.0,0.0,918
9,2024-02-26,2024-03-03 00:00:00.000000,7,0,0.0,0.0,0.0,918
10,2024-03-04,2024-03-10 00:00:00.000000,7,0,0.0,0.0,0.0,918
11,2024-03-11,2024-03-17 00:00:00.000000,7,0,0.0,0.0,0.0,918
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,918
13,2024-03-25,2024-03-31 00:00:00.000000,7,0,0.0,0.0,0.0,918
14,2024-04-01,2024-04-07 00:00:00.000000,7,0,0.0,0.0,0.0,918
15,2024-04-08,2024-04-14 00:00:00.000000,7,0,0.0,0.0,0.0,918
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,918
17,2024-04-22,2024-04-28 00:00:00.000000,7,0,0.0,0.0,0.0,918
18,2024-04-29,2024-05-05 00:00:00.000000,7,0,0.0,0.0,0.0,918
19,2024-05-06,2024-05-12 00:00:00.000000,7,0,0.0,0.0,0.0,918
20,2024-05-13,2024-05-19 00:00:00.000000,7,0,0.0,0.0,0.0,918
21,2024-05-20,2024-05-26 00:00:00.000000,7,0,0.0,0.0,0.0,918
22,2024-05-27,2024-06-02 00:00:00.000000,7,0,0.0,0.0,0.0,918
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,918
24,2024-06-10,2024-06-16 00:00:00.000000,7,0,0.0,0.0,0.0,918
25,2024-06-17,2024-06-23 00:00:00.000000,7,0,0.0,0.0,0.0,918
26,2024-06-24,2024-06-30 00:00:00.000000,7,0,0.0,0.0,0.0,918
27,2024-07-01,2024-07-07 00:00:00.000000,7,0,0.0,0.0,0.0,918
28,2024-07-08,2024-07-14 00:00:00.000000,7,0,0.0,0.0,0.0,918
29,2024-07-15,2024-07-21 00:00:00.000000,7,0,0.0,0.0,0.0,918
30,2024-07-22,2024-07-28 00:00:00.000000,7,0,0.0,0.0,0.0,918
31,2024-07-29,2024-08-04 00:00:00.000000,7,0,0.0,0.0,0.0,918
32,2024-08-05,2024-08-11 00:00:00.000000,7,0,0.0,0.0,0.0,918
33,2024-08-12,2024-08-18 00:00:00.000000,7,0,0.0,0.0,0.0,918
34,2024-08-19,2024-08-25 00:00:00.000000,7,0,0.0,0.0,0.0,918
35,2024-08-26,2024-09-01 00:00:00.000000,7,0,0.0,0.0,0.0,918
36,2024-09-02,2024-09-08 00:00:00.000000,7,0,0.0,0.0,0.0,918
37,2024-09-09,2024-09-15 00:00:00.000000,7,0,0.0,0.0,0.0,918
38,2024-09-16,2024-09-22 00:00:00.000000,7,0,0.0,0.0,0.0,918
39,2024-09-23,2024-09-29 00:00:00.000000,7,0,0.0,0.0,0.0,918
40,2024-09-30,2024-10-06 00:00:00.000000,7,0,0.0,0.0,0.0,918
41,2024-10-07,2024-10-13 00:00:00.000000,7,0,0.0,0.0,0.0,918
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,918
43,2024-10-21,2024-10-27 00:00:00.000000,7,0,0.0,0.0,0.0,918
44,2024-10-28,2024-11-03 00:00:00.000000,7,0,0.0,0.0,0.0,918
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,918
46,2024-11-11,2024-11-17 00:00:00.000000,7,0,0.0,0.0,0.0,918
47,2024-11-18,2024-11-24 00:00:00.000000,7,0,0.0,0.0,0.0,918
48,2024-11-25,2024-12-01 00:00:00.000000,7,0,0.0,0.0,0.0,918
49,2024-12-02,2024-12-08 00:00:00.000000,7,0,0.0,0.0,0.0,918
50,2024-12-09,2024-12-12 14:30:26.155378,4,0,0.0,0.0,0.0,918
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,922
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,40.574074074074076,40.574074074074076,36.516666666666666,922
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,110.5,922
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,201.75,922
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,316.45,922
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,190.23333333333332,922
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,190.76666666666668,922
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,112.18333333333334,922
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,177.38333333333333,922
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,100.0,100.0,127.11666666666666,922
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,100.0,100.0,171.63333333333333,922
12,2024-03-18,2024-03-24 00:00:00.000000,7,90,44.574074074074076,44.574074074074076,40.11666666666667,922
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,101.25,922
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,170.73333333333332,922
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,102.31666666666666,922
16,2024-04-15,2024-04-21 00:00:00.000000,7,120,100.0,100.0,170.81666666666666,922
17,2024-04-22,2024-04-28 00:00:00.000000,7,90,100.0,100.0,134.01666666666668,922
18,2024-04-29,2024-05-05 00:00:00.000000,7,150,60.55555555555555,100.0,90.83333333333333,922
19,2024-05-06,2024-05-12 00:00:00.000000,7,150,87.12222222222222,100.0,130.68333333333334,922
20,2024-05-13,2024-05-19 00:00:00.000000,7,90,100.0,100.0,100.6,922
21,2024-05-20,2024-05-26 00:00:00.000000,7,90,100.0,100.0,130.88333333333333,922
22,2024-05-27,2024-06-02 00:00:00.000000,7,90,100.0,100.0,110.76666666666667,922
23,2024-06-03,2024-06-09 00:00:00.000000,7,0,0.0,0.0,0.0,922
24,2024-06-10,2024-06-16 00:00:00.000000,7,90,58.18518518518518,58.18518518518518,52.36666666666667,922
25,2024-06-17,2024-06-23 00:00:00.000000,7,90,79.57407407407406,79.57407407407406,71.61666666666666,922
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,100.0,100.0,134.15,922
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,100.0,100.0,150.5,922
28,2024-07-08,2024-07-14 00:00:00.000000,7,150,100.0,100.0,233.96666666666667,922
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,100.0,100.0,133.93333333333334,922
30,2024-07-22,2024-07-28 00:00:00.000000,7,150,100.0,100.0,203.98333333333332,922
31,2024-07-29,2024-08-04 00:00:00.000000,7,150,100.0,100.0,198.08333333333334,922
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,100.0,100.0,131.13333333333333,922
33,2024-08-12,2024-08-18 00:00:00.000000,7,90,100.0,100.0,192.51666666666668,922
34,2024-08-19,2024-08-25 00:00:00.000000,7,200,100.0,100.0,265.21666666666664,922
35,2024-08-26,2024-09-01 00:00:00.000000,7,275,68.14545454545454,100.0,187.4,922
36,2024-09-02,2024-09-08 00:00:00.000000,7,275,76.76363636363635,100.0,211.1,922
37,2024-09-09,2024-09-15 00:00:00.000000,7,90,59.111111111111114,59.111111111111114,53.2,922
38,2024-09-16,2024-09-22 00:00:00.000000,7,275,70.87878787878788,100.0,194.91666666666666,922
39,2024-09-23,2024-09-29 00:00:00.000000,7,275,30.557575757575755,93.37037037037037,84.03333333333333,922
40,2024-09-30,2024-10-06 00:00:00.000000,7,275,45.10909090909091,100.0,124.05,922
41,2024-10-07,2024-10-13 00:00:00.000000,7,275,22.606060606060606,69.07407407407408,62.166666666666664,922
42,2024-10-14,2024-10-20 00:00:00.000000,7,0,0.0,0.0,0.0,922
43,2024-10-21,2024-10-27 00:00:00.000000,7,90,100.0,100.0,91.41666666666667,922
44,2024-10-28,2024-11-03 00:00:00.000000,7,275,14.618181818181819,44.66666666666667,40.2,922
45,2024-11-04,2024-11-10 00:00:00.000000,7,0,0.0,0.0,0.0,922
46,2024-11-11,2024-11-17 00:00:00.000000,7,275,70.1939393939394,100.0,193.03333333333333,922
47,2024-11-18,2024-11-24 00:00:00.000000,7,275,61.17575757575757,100.0,168.23333333333332,922
48,2024-11-25,2024-12-01 00:00:00.000000,7,275,50.812121212121205,100.0,139.73333333333332,922
49,2024-12-02,2024-12-08 00:00:00.000000,7,275,61.31515151515152,100.0,168.61666666666667,922
50,2024-12-09,2024-12-12 14:30:26.155378,4,275,57.84545454545456,100.0,90.9,922
1,2024-01-01,2024-01-07 00:00:00.000000,7,0,0.0,0.0,0.0,923
2,2024-01-08,2024-01-14 00:00:00.000000,7,90,100.0,100.0,92.05,923
3,2024-01-15,2024-01-21 00:00:00.000000,7,90,100.0,100.0,163.33333333333334,923
4,2024-01-22,2024-01-28 00:00:00.000000,7,90,100.0,100.0,152.46666666666667,923
5,2024-01-29,2024-02-04 00:00:00.000000,7,90,100.0,100.0,121.23333333333333,923
6,2024-02-05,2024-02-11 00:00:00.000000,7,90,100.0,100.0,150.21666666666667,923
7,2024-02-12,2024-02-18 00:00:00.000000,7,90,100.0,100.0,150.25,923
8,2024-02-19,2024-02-25 00:00:00.000000,7,90,100.0,100.0,120.61666666666666,923
9,2024-02-26,2024-03-03 00:00:00.000000,7,90,100.0,100.0,90.11666666666666,923
10,2024-03-04,2024-03-10 00:00:00.000000,7,90,100.0,100.0,120.2,923
11,2024-03-11,2024-03-17 00:00:00.000000,7,90,33.370370370370374,33.370370370370374,30.033333333333335,923
12,2024-03-18,2024-03-24 00:00:00.000000,7,0,0.0,0.0,0.0,923
13,2024-03-25,2024-03-31 00:00:00.000000,7,90,100.0,100.0,120.25,923
14,2024-04-01,2024-04-07 00:00:00.000000,7,90,100.0,100.0,150.3,923
15,2024-04-08,2024-04-14 00:00:00.000000,7,90,100.0,100.0,127.95,923
16,2024-04-15,2024-04-21 00:00:00.000000,7,0,0.0,0.0,0.0,923
17,2024-04-22,2024-04-28 00:00:00.000000,7,90,33.38888888888889,33.38888888888889,30.05,923
18,2024-04-29,2024-05-05 00:00:00.000000,7,150,20.022222222222226,33.370370370370374,30.033333333333335,923
19,2024-05-06,2024-05-12 00:00:00.000000,7,90,100.0,100.0,150.2,923
20,2024-05-13,2024-05-19 00:00:00.000000,7,90,100.0,100.0,90.13333333333334,923
21,2024-05-20,2024-05-26 00:00:00.000000,7,90,100.0,100.0,90.1,923
22,2024-05-27,2024-06-02 00:00:00.000000,7,90,100.0,100.0,120.13333333333334,923
23,2024-06-03,2024-06-09 00:00:00.000000,7,90,100.0,100.0,150.16666666666666,923
24,2024-06-10,2024-06-16 00:00:00.000000,7,90,100.0,100.0,150.18333333333334,923
25,2024-06-17,2024-06-23 00:00:00.000000,7,90,100.0,100.0,120.3,923
26,2024-06-24,2024-06-30 00:00:00.000000,7,90,100.0,100.0,120.23333333333333,923
27,2024-07-01,2024-07-07 00:00:00.000000,7,90,100.0,100.0,90.15,923
28,2024-07-08,2024-07-14 00:00:00.000000,7,90,100.0,100.0,90.23333333333333,923
29,2024-07-15,2024-07-21 00:00:00.000000,7,90,100.0,100.0,90.18333333333334,923
30,2024-07-22,2024-07-28 00:00:00.000000,7,90,100.0,100.0,120.16666666666667,923
31,2024-07-29,2024-08-04 00:00:00.000000,7,90,100.0,100.0,150.26666666666668,923
32,2024-08-05,2024-08-11 00:00:00.000000,7,90,100.0,100.0,225.41666666666666,923
33,2024-08-12,2024-08-18 00:00:00.000000,7,90,100.0,100.0,225.4,923
34,2024-08-19,2024-08-25 00:00:00.000000,7,90,100.0,100.0,185.73333333333332,923
35,2024-08-26,2024-09-01 00:00:00.000000,7,250,100.0,100.0,251.41666666666666,923
